TITLE,URL,SECTION,TOKENIZED_TITLE
Debugging using gdb: Find a segFault,https://cplusplus.com/articles/iwTbqMoL/,subsection,"['Debugging', 'using', 'gdb', ':', 'Find', 'a', 'segFault']"
How to split text into two or more characters,https://cplusplus.com/articles/4N3hAqkS/,subsection,"['How', 'to', 'split', 'text', 'into', 'two', 'or', 'more', 'characters']"
Disch's tutorial to good binary files,https://cplusplus.com/articles/DzywvCM9/,subsection,"['Disch', ""'s"", 'tutorial', 'to', 'good', 'binary', 'files']"
How I Used My C++ Programming Technique To Convert A Numerical Amount To A Verbal Amount,https://cplusplus.com/articles/i86AC542/,subsection,"['How', 'I', 'Used', 'My', 'C++', 'Programming', 'Technique', 'To', 'Convert', 'A', 'Numerical', 'Amount', 'To', 'A', 'Verbal', 'Amount']"
Integer overflow,https://cplusplus.com/articles/DE18T05o/,subsection,"['Integer', 'overflow']"
Using HMENU,https://cplusplus.com/articles/LhvU7k9E/,subsection,"['Using', 'HMENU']"
priority_queue,https://cplusplus.com/articles/1vUq5Di1/,subsection,['priority_queue']
C++11 - New features - Variadic templates,https://cplusplus.com/articles/EhvU7k9E/,subsection,"['C++11', '-', 'New', 'features', '-', 'Variadic', 'templates']"
How to split text into two or more characters,https://cplusplus.com/articles/286AC542/,subsection,"['How', 'to', 'split', 'text', 'into', 'two', 'or', 'more', 'characters']"
Into to Quantum Computing,https://cplusplus.com/articles/3A07M4Gy/,subsection,"['Into', 'to', 'Quantum', 'Computing']"
Static code analysis,https://cplusplus.com/articles/9E18T05o/,subsection,"['Static', 'code', 'analysis']"
PointersSimplified,https://cplusplus.com/articles/DGE1wA7f/,subsection,['PointersSimplified']
Add color to your console window,https://cplusplus.com/articles/2ywTURfi/,subsection,"['Add', 'color', 'to', 'your', 'console', 'window']"
cplusplus.com source codes,https://cplusplus.com/articles/G186b7Xj/,subsection,"['cplusplus.com', 'source', 'codes']"
Input correction,https://cplusplus.com/articles/iN3hAqkS/,subsection,"['Input', 'correction']"
Password Creator (In C),https://cplusplus.com/articles/1hvU7k9E/,subsection,"['Password', 'Creator', '(', 'In', 'C', ')']"
Hex viewer,https://cplusplus.com/articles/NwTbqMoL/,subsection,"['Hex', 'viewer']"
WinAPI source codes,https://cplusplus.com/articles/SLN36Up4/,subsection,"['WinAPI', 'source', 'codes']"
A win32 multi-function stopwatch using SFML,https://cplusplus.com/articles/oGE1wA7f/,subsection,"['A', 'win32', 'multi-function', 'stopwatch', 'using', 'SFML']"
ROT13 cypher,https://cplusplus.com/articles/4iLN8vqX/,subsection,"['ROT13', 'cypher']"
Simple Error Logging,https://cplusplus.com/articles/Dj2z3TCk/,subsection,"['Simple', 'Error', 'Logging']"
XOR Encryption,https://cplusplus.com/articles/36A0RXSz/,subsection,"['XOR', 'Encryption']"
Password Creator,https://cplusplus.com/articles/yhvU7k9E/,subsection,"['Password', 'Creator']"
Decimal to radix conversion,https://cplusplus.com/articles/1wTbqMoL/,subsection,"['Decimal', 'to', 'radix', 'conversion']"
Random number generator,https://cplusplus.com/articles/EywTURfi/,subsection,"['Random', 'number', 'generator']"
How to save your time writing a C++ code in Microsoft Visual Studio 11?,https://cplusplus.com/articles/2N3hAqkS/,subsection,"['How', 'to', 'save', 'your', 'time', 'writing', 'a', 'C++', 'code', 'in', 'Microsoft', 'Visual', 'Studio', '11', '?']"
paranthesis checker,https://cplusplus.com/articles/GzywvCM9/,subsection,"['paranthesis', 'checker']"
Maximum of three numbers? (For Beginners),https://cplusplus.com/articles/S2zyhbRD/,subsection,"['Maximum', 'of', 'three', 'numbers', '?', '(', 'For', 'Beginners', ')']"
How to Handle exception at C++ constructor using Boost's Shared Ptr,https://cplusplus.com/articles/3wTbqMoL/,subsection,"['How', 'to', 'Handle', 'exception', 'at', 'C++', 'constructor', 'using', 'Boost', ""'s"", 'Shared', 'Ptr']"
Pointer craft,https://cplusplus.com/articles/z186b7Xj/,subsection,"['Pointer', 'craft']"
Pointers,https://cplusplus.com/articles/EN3hAqkS/,subsection,['Pointers']
Sample Snake Game in C,https://cplusplus.com/articles/i2zyhbRD/,subsection,"['Sample', 'Snake', 'Game', 'in', 'C']"
How To Learn The Basics Of C++ Part 2/5,https://cplusplus.com/articles/386AC542/,subsection,"['How', 'To', 'Learn', 'The', 'Basics', 'Of', 'C++', 'Part', '2/5']"
How To Learn The Basics Of C++ Part 1/5,https://cplusplus.com/articles/1ywTURfi/,subsection,"['How', 'To', 'Learn', 'The', 'Basics', 'Of', 'C++', 'Part', '1/5']"
C++11 improvements over C++03,https://cplusplus.com/articles/EzywvCM9/,subsection,"['C++11', 'improvements', 'over', 'C++03']"
Template parameter deduction from array dimensions,https://cplusplus.com/articles/D4SGz8AR/,subsection,"['Template', 'parameter', 'deduction', 'from', 'array', 'dimensions']"
Explicit Template Instantiation,https://cplusplus.com/articles/1C75fSEw/,subsection,"['Explicit', 'Template', 'Instantiation']"
Decorating objects with templates,https://cplusplus.com/articles/N0qpX9L8/,subsection,"['Decorating', 'objects', 'with', 'templates']"
Alternative Construction Methods,https://cplusplus.com/articles/2NywvCM9/,subsection,"['Alternative', 'Construction', 'Methods']"
Secrets of Boost Revealed: Checked Delete,https://cplusplus.com/articles/N8hv0pDG/,subsection,"['Secrets', 'of', 'Boost', 'Revealed', ':', 'Checked', 'Delete']"
C++0x Suffix Return Types,https://cplusplus.com/articles/z3wTURfi/,subsection,"['C++0x', 'Suffix', 'Return', 'Types']"
Visual Studio 2008 / 2010 GOTCHA's,https://cplusplus.com/articles/yhTbqMoL/,subsection,"['Visual', 'Studio', '2008', '/', '2010', 'GOTCHA', ""'s""]"
"map< string, Obj > vs map< string, Obj* >",https://cplusplus.com/articles/4i2z3TCk/,subsection,"['map', '<', 'string', ',', 'Obj', '>', 'vs', 'map', '<', 'string', ',', 'Obj', '*', '>']"
How to Make a Game,https://cplusplus.com/articles/1w6AC542/,subsection,"['How', 'to', 'Make', 'a', 'Game']"
Rounding Algorithms - Discussion,https://cplusplus.com/articles/213hAqkS/,subsection,"['Rounding', 'Algorithms', '-', 'Discussion']"
Linked List Template and Binary Search Tree,https://cplusplus.com/articles/E3wTURfi/,subsection,"['Linked', 'List', 'Template', 'and', 'Binary', 'Search', 'Tree']"
Searching And Sorting,https://cplusplus.com/articles/z8hv0pDG/,subsection,"['Searching', 'And', 'Sorting']"
Why you should NOT delete your posts after getting an answer.,https://cplusplus.com/articles/oGLN8vqX/,subsection,"['Why', 'you', 'should', 'NOT', 'delete', 'your', 'posts', 'after', 'getting', 'an', 'answer', '.']"
"""How to Ask Questions"": Itemized thread/rehash",https://cplusplus.com/articles/jEN36Up4/,subsection,"['``', 'How', 'to', 'Ask', 'Questions', ""''"", ':', 'Itemized', 'thread/rehash']"
Moving along lines,https://cplusplus.com/articles/o2E1wA7f/,subsection,"['Moving', 'along', 'lines']"
Simple XOR encryption,https://cplusplus.com/articles/Ly86b7Xj/,subsection,"['Simple', 'XOR', 'encryption']"
Why we've deprecated Bloodshed Dev-C++.,https://cplusplus.com/articles/36vU7k9E/,subsection,"['Why', 'we', ""'ve"", 'deprecated', 'Bloodshed', 'Dev-C++', '.']"
"Powerful Console in Windows/VC++ (Color, Cursor, ...)",https://cplusplus.com/articles/SEN36Up4/,subsection,"['Powerful', 'Console', 'in', 'Windows/VC++', '(', 'Color', ',', 'Cursor', ',', '...', ')']"
How to choose the correct section to post in,https://cplusplus.com/articles/9EN36Up4/,subsection,"['How', 'to', 'choose', 'the', 'correct', 'section', 'to', 'post', 'in']"
How to google,https://cplusplus.com/articles/16vU7k9E/,subsection,"['How', 'to', 'google']"
Why we are a bunch of tough lovers.,https://cplusplus.com/articles/DjGEy60M/,subsection,"['Why', 'we', 'are', 'a', 'bunch', 'of', 'tough', 'lovers', '.']"
When to use what language and why,https://cplusplus.com/articles/42E1wA7f/,subsection,"['When', 'to', 'use', 'what', 'language', 'and', 'why']"
Debugging Your Program,https://cplusplus.com/articles/23wTURfi/,subsection,"['Debugging', 'Your', 'Program']"
The Console is a Terrible Medium for Games,https://cplusplus.com/articles/G13hAqkS/,subsection,"['The', 'Console', 'is', 'a', 'Terrible', 'Medium', 'for', 'Games']"
Cleaner code,https://cplusplus.com/articles/Gy86b7Xj/,subsection,"['Cleaner', 'code']"
use new to allocate a structure array,https://cplusplus.com/articles/Ew6AC542/,subsection,"['use', 'new', 'to', 'allocate', 'a', 'structure', 'array']"
generate any possible password in lowercase alpha,https://cplusplus.com/articles/L8hv0pDG/,subsection,"['generate', 'any', 'possible', 'password', 'in', 'lowercase', 'alpha']"
Sorting Algorithms,https://cplusplus.com/articles/1TA0RXSz/,subsection,"['Sorting', 'Algorithms']"
Distinguish between pointers and references in C++,https://cplusplus.com/articles/ENywvCM9/,subsection,"['Distinguish', 'between', 'pointers', 'and', 'references', 'in', 'C++']"
Comparison of popular compilers and IDEs,https://cplusplus.com/articles/Lz18T05o/,subsection,"['Comparison', 'of', 'popular', 'compilers', 'and', 'IDEs']"
"QxOrm : Persistence (ORM), Serialization, Reflection",https://cplusplus.com/articles/D2E1wA7f/,subsection,"['QxOrm', ':', 'Persistence', '(', 'ORM', ')', ',', 'Serialization', ',', 'Reflection']"
Bison Tracking,https://cplusplus.com/articles/4LzyhbRD/,subsection,"['Bison', 'Tracking']"
Printer Stream,https://cplusplus.com/articles/9z18T05o/,subsection,"['Printer', 'Stream']"
stdiostream,https://cplusplus.com/articles/3AUq5Di1/,subsection,['stdiostream']
Top 10 tips for code porting c/c++,https://cplusplus.com/articles/iy86b7Xj/,subsection,"['Top', '10', 'tips', 'for', 'code', 'porting', 'c/c++']"
My way to make a game map in the console.,https://cplusplus.com/articles/j13hAqkS/,subsection,"['My', 'way', 'to', 'make', 'a', 'game', 'map', 'in', 'the', 'console', '.']"
Improving type safety and security with sequence containers,https://cplusplus.com/articles/SNywvCM9/,subsection,"['Improving', 'type', 'safety', 'and', 'security', 'with', 'sequence', 'containers']"
"Inline function Advantages, Disadvantages, Performance and User Guidelines ?",https://cplusplus.com/articles/G3wTURfi/,subsection,"['Inline', 'function', 'Advantages', ',', 'Disadvantages', ',', 'Performance', 'and', 'User', 'Guidelines', '?']"
Linked Lists,https://cplusplus.com/articles/Lw6AC542/,subsection,"['Linked', 'Lists']"
"When to pass parameters by value, reference, and pointer",https://cplusplus.com/articles/z6vU7k9E/,subsection,"['When', 'to', 'pass', 'parameters', 'by', 'value', ',', 'reference', ',', 'and', 'pointer']"
An alternate to using getch(),https://cplusplus.com/articles/yAUq5Di1/,subsection,"['An', 'alternate', 'to', 'using', 'getch', '(', ')']"
Book Of Brilliant Things,https://cplusplus.com/articles/GLzyhbRD/,subsection,"['Book', 'Of', 'Brilliant', 'Things']"
The clone pattern,https://cplusplus.com/articles/NTA0RXSz/,subsection,"['The', 'clone', 'pattern']"
C++ type erasure,https://cplusplus.com/articles/oz18T05o/,subsection,"['C++', 'type', 'erasure']"
"Copy constructors, assignment operators, and exception safe assignment",https://cplusplus.com/articles/y8hv0pDG/,subsection,"['Copy', 'constructors', ',', 'assignment', 'operators', ',', 'and', 'exception', 'safe', 'assignment']"
Member Initialization List over Assignment,https://cplusplus.com/articles/1vbCpfjN/,subsection,"['Member', 'Initialization', 'List', 'over', 'Assignment']"
The Act of Game Programming,https://cplusplus.com/articles/28hv0pDG/,subsection,"['The', 'Act', 'of', 'Game', 'Programming']"
Multidimentional arrays are evil,https://cplusplus.com/articles/G8hv0pDG/,subsection,"['Multidimentional', 'arrays', 'are', 'evil']"
How to use tags,https://cplusplus.com/articles/z13hAqkS/,subsection,"['How', 'to', 'use', 'tags']"
WinAPI:  Being Unicode Friendly,https://cplusplus.com/articles/2w6AC542/,subsection,"['WinAPI', ':', 'Being', 'Unicode', 'Friendly']"
Masking password input,https://cplusplus.com/articles/E6vU7k9E/,subsection,"['Masking', 'password', 'input']"
DLL Symbols,https://cplusplus.com/articles/zTA0RXSz/,subsection,"['DLL', 'Symbols']"
Pig Latin XD,https://cplusplus.com/articles/NvbCpfjN/,subsection,"['Pig', 'Latin', 'XD']"
Converting numbers to strings and strings to numbers,https://cplusplus.com/articles/D9j2Nwbp/,subsection,"['Converting', 'numbers', 'to', 'strings', 'and', 'strings', 'to', 'numbers']"
How To: Ask Questions The Smart Way,https://cplusplus.com/articles/Ny86b7Xj/,subsection,"['How', 'To', ':', 'Ask', 'Questions', 'The', 'Smart', 'Way']"
The Conditional (or Ternary) Operator (?:),https://cplusplus.com/articles/1AUq5Di1/,subsection,"['The', 'Conditional', '(', 'or', 'Ternary', ')', 'Operator', '(', '?', ':', ')']"
C++ LAPACK,https://cplusplus.com/articles/3UCRko23/,subsection,"['C++', 'LAPACK']"
Template Instantiation,https://cplusplus.com/articles/yb07M4Gy/,subsection,"['Template', 'Instantiation']"
How to parse command line parameters.,https://cplusplus.com/articles/DEN36Up4/,subsection,"['How', 'to', 'parse', 'command', 'line', 'parameters', '.']"
Beginner Exercises,https://cplusplus.com/articles/N6vU7k9E/,subsection,"['Beginner', 'Exercises']"
Named Pipes for data exchange in Windows Vista,https://cplusplus.com/articles/L6vU7k9E/,subsection,"['Named', 'Pipes', 'for', 'data', 'exchange', 'in', 'Windows', 'Vista']"
Interaction between services and applications of user level in Windows Vista,https://cplusplus.com/articles/ETA0RXSz/,subsection,"['Interaction', 'between', 'services', 'and', 'applications', 'of', 'user', 'level', 'in', 'Windows', 'Vista']"
Why system() is evil,https://cplusplus.com/articles/j3wTURfi/,subsection,"['Why', 'system', '(', ')', 'is', 'evil']"
Prefer std solutions over hand written copycats,https://cplusplus.com/articles/zvbCpfjN/,subsection,"['Prefer', 'std', 'solutions', 'over', 'hand', 'written', 'copycats']"
Headers and Includes:  Why and How,https://cplusplus.com/articles/Gw6AC542/,subsection,"['Headers', 'and', 'Includes', ':', 'Why', 'and', 'How']"
Clear the screen,https://cplusplus.com/articles/4z18T05o/,subsection,"['Clear', 'the', 'screen']"
Get IP address of target hostname,https://cplusplus.com/articles/4NywvCM9/,subsection,"['Get', 'IP', 'address', 'of', 'target', 'hostname']"
Converting numbers to strings and strings to numbers,https://cplusplus.com/articles/Sy86b7Xj/,subsection,"['Converting', 'numbers', 'to', 'strings', 'and', 'strings', 'to', 'numbers']"
C++ Pointer Basics (Part 1),https://cplusplus.com/articles/Dz18T05o/,subsection,"['C++', 'Pointer', 'Basics', '(', 'Part', '1', ')']"
How to post a new topic,https://cplusplus.com/articles/o13hAqkS/,subsection,"['How', 'to', 'post', 'a', 'new', 'topic']"
Multi-Dimensional Arrays,https://cplusplus.com/articles/NAUq5Di1/,subsection,"['Multi-Dimensional', 'Arrays']"
Keep the console open long enough to see your program's output,https://cplusplus.com/articles/iw6AC542/,subsection,"['Keep', 'the', 'console', 'open', 'long', 'enough', 'to', 'see', 'your', 'program', ""'s"", 'output']"
"Compilers, IDEs, Debuggers and the Jazz",https://cplusplus.com/articles/j8hv0pDG/,subsection,"['Compilers', ',', 'IDEs', ',', 'Debuggers', 'and', 'the', 'Jazz']"
A bit of bitwise,https://cplusplus.com/articles/GhTbqMoL/,subsection,"['A', 'bit', 'of', 'bitwise']"
Using cin to get user input.,https://cplusplus.com/articles/S3wTURfi/,subsection,"['Using', 'cin', 'to', 'get', 'user', 'input', '.']"
strtok uses,https://cplusplus.com/articles/LTA0RXSz/,subsection,"['strtok', 'uses']"
double - and how to use it,https://cplusplus.com/articles/Nb07M4Gy/,subsection,"['double', '-', 'and', 'how', 'to', 'use', 'it']"
Rounding Algorithms,https://cplusplus.com/articles/1UCRko23/,subsection,"['Rounding', 'Algorithms']"
Conditionals - The true or false story,https://cplusplus.com/articles/EvbCpfjN/,subsection,"['Conditionals', '-', 'The', 'true', 'or', 'false', 'story']"
Recusion Types,https://cplusplus.com/articles/zAUq5Di1/,subsection,"['Recusion', 'Types']"
How To: Ask Questions The Smart Way,https://cplusplus.com/articles/jLzyhbRD/,subsection,"['How', 'To', ':', 'Ask', 'Questions', 'The', 'Smart', 'Way']"
The Pointer,https://cplusplus.com/articles/ihTbqMoL/,subsection,"['The', 'Pointer']"
Dynamic allocation in C/C++,https://cplusplus.com/articles/G6vU7k9E/,subsection,"['Dynamic', 'allocation', 'in', 'C/C++']"
Tired of shifting bits?,https://cplusplus.com/articles/zb07M4Gy/,subsection,"['Tired', 'of', 'shifting', 'bits', '?']"
You want to build a program but where to start?,https://cplusplus.com/articles/S8hv0pDG/,subsection,"['You', 'want', 'to', 'build', 'a', 'program', 'but', 'where', 'to', 'start', '?']"
Array is not pointer,https://cplusplus.com/articles/2TA0RXSz/,subsection,"['Array', 'is', 'not', 'pointer']"
The difference between pointers and arrays,https://cplusplus.com/articles/NUCRko23/,subsection,"['The', 'difference', 'between', 'pointers', 'and', 'arrays']"
Making Games in C++,https://cplusplus.com/articles/LvbCpfjN/,subsection,"['Making', 'Games', 'in', 'C++']"
How to avoid bugs using modern C++,https://cplusplus.com/articles/y807M4Gy/,subsection,"['How', 'to', 'avoid', 'bugs', 'using', 'modern', 'C++']"
Learning Computer Programming Terminology,https://cplusplus.com/articles/GvRMDjzh/,subsection,"['Learning', 'Computer', 'Programming', 'Terminology']"
C++ class for generate Fibonacci series,https://cplusplus.com/articles/LT75fSEw/,subsection,"['C++', 'class', 'for', 'generate', 'Fibonacci', 'series']"
